time,OR34,OR35,OR36,OR38,OR39,OR43,OR44,OR45,OR46,OR47,OR48
2745,0.01,0,0,0,0,0,0.01,0,0,0,0
2750,0.01,0,0,0,0,0,0.01,0,0,0,0
2755,0.01,0,0,0,0,0,0.01,0,0,0,0
2760,0.01,0,0,0,0,0,0.01,0,0,0,0
2765,0.01,0,0,0,0,0,0.01,0,0,0,0
2770,0.01,0,0,0,0,0,0.01,0,0,0,0
2775,0.01,0,0,0,0,0,0.01,0,0,0,0
2780,0.01,0,0,0,0,0,0.01,0,0,0,0
2785,0.01,0,0,0,0,0,0.01,0,0,0,0
2790,0.01,0,0,0,0,0,0.01,0,0,0,0
2795,0.01,0,0,0,0,0,0.01,0,0,0,0
2800,0.01,0,0,0,0,0,0.01,0,0,0,0
2805,0.01,0,0,0,0,0,0.01,0,0,0,0
2810,0.01,0,0,0,0,0,0.01,0,0,0,0
2815,0.01,0,0,0,0,0,0.01,0,0,0,0
2820,0.01,0,0,0,0,0,0.01,0,0,0,0
2825,0.01,0,0,0,0,0,0.01,0,0,0,0
2830,0.01,0,0,0,0,0,0.01,0,0,0,0
2835,0.01,0,0,0,0,0,0.01,0,0,0,0
2840,0.01,0,0,0,0,0,0.01,0,0,0,0
2845,0.01,0,0,0,0,0,0.01,0,0,0,0
2850,0.01,0,0,0,0,0,0.01,0,0,0,0
2855,0.01,0,0,0,0,0,0.01,0,0,0,0
2860,0.01,0,0,0,0,0,0.01,0,0,0,0
2865,0.01,0,0,0,0,0,0.01,0,0,0,0
2870,0.01,0,0,0,0,0,0.01,0,0,0,0
2875,0.01,0,0,0,0,0,0.01,0,0,0,0
2880,0.01,0,0,0,0,0,0.01,0,0,0,0
2885,0.01,0,0,0,0,0,0.01,0,0,0,0
2890,0.01,0,0,0,0,0,0.01,0,0,0,0
2895,0.01,0,0,0,0,0,0.01,0,0,0,0
2900,0.01,0,0,0,0,0,0.01,0,0,0,0
2905,0.01,0,0,0,0,0,0.01,0,0,0,0
2910,0.01,0,0,0,0,0,0.01,0,0,0,0
2915,0.01,0,0,0,0,0,0.01,0,0,0,0
2920,0.01,0,0,0,0,0,0.01,0,0,0,0
2925,0.01,0,0,0,0,0,0.01,0,0,0,0
2930,0.01,0,0,0,0,0,0.01,0,0,0,0
2935,0.01,0,0,0,0,0,0.01,0,0,0,0
2940,0.01,0,0,0,0,0,0.01,0,0,0,0
2945,0.01,0,0,0,0,0,0.01,0,0,0,0
2950,0.01,0,0,0,0,0,0.01,0,0,0,0
2955,0.01,0,0,0,0,0,0.01,0,0,0,0
2960,0.01,0,0,0,0,0,0.01,0,0,0,0
2965,0.01,0,0,0,0,0,0.01,0,0,0,0
2970,0.01,0,0,0,0,0,0.01,0,0,0,0
2975,0.01,0,0,0,0,0,0.01,0,0,0,0
2980,0.01,0,0,0,0,0,0.01,0,0,0,0
2985,0.01,0,0,0,0,0,0.01,0,0,0,0
2990,0.01,0,0,0,0,0,0.01,0,0,0,0
2995,0.01,0,0,0,0,0,0.01,0,0,0,0
3000,0.01,0,0,0,0,0,0.01,0,0,0,0
3005,0.01,0,0,0,0,0,0.01,0,0,0,0
3010,0.01,0,0,0,0,0,0.01,0,0,0,0
3015,0.01,0,0,0,0,0,0.01,0,0,0,0
3020,0.01,0,0,0,0,0,0.01,0,0,0,0
3025,0.01,0,0,0,0,0,0.01,0,0,0,0
3030,0.01,0,0,0,0,0,0.01,0,0,0,0
3035,0.01,0,0,0,0,0,0.01,0,0,0,0
3040,0.01,0,0,0,0,0,0.01,0,0,0,0
3045,0.01,0,0,0,0,0,0.01,0,0,0,0
3050,0.01,0,0,0,0,0,0.01,0,0,0,0
3055,0.01,0,0,0,0,0,0.01,0,0,0,0
3060,0.01,0,0,0,0,0,0.01,0,0,0,0
3065,0.01,0,0,0,0,0,0.01,0,0,0,0
3070,0.02,0,0,0,0,0,0.01,0,0,0,0
3075,0.02,0,0,0,0,0,0.01,0,0,0,0
3080,0.02,0,0,0,0,0,0.01,0,0,0,0
3085,0.02,0,0,0,0,0,0.01,0,0,0,0
3090,0.02,0,0,0,0,0,0.01,0,0,0,0
3095,0.02,0,0,0,0,0,0.01,0,0,0,0
3100,0.02,0,0,0,0,0,0.01,0,0,0,0
3105,0.02,0,0,0,0,0,0.01,0,0,0,0
3110,0.02,0,0,0,0,0,0.01,0,0,0,0
3115,0.02,0,0,0,0,0,0.01,0,0,0,0
3120,0.02,0,0,0,0,0,0.01,0,0,0,0
3125,0.02,0,0,0,0,0,0.01,0,0,0,0
3130,0.02,0,0,0,0,0,0.01,0,0,0,0
3135,0.02,0,0,0,0,0,0.01,0,0,0,0
3140,0.02,0,0,0,0,0,0.01,0,0,0,0
3145,0.02,0,0,0,0,0,0.01,0,0,0,0
3150,0.02,0,0,0,0,0,0.01,0,0,0,0
3155,0.02,0,0,0,0,0,0.01,0,0,0,0
3160,0.02,0,0,0,0,0,0.01,0,0,0,0
3165,0.02,0,0,0,0,0,0.01,0,0,0,0
3170,0.02,0,0,0,0,0,0.01,0,0,0,0
3175,0.02,0,0,0,0,0,0.01,0,0,0,0
3180,0.02,0,0,0,0,0,0.01,0,0,0,0
3185,0.02,0,0,0,0,0,0.01,0,0,0,0
3190,0.02,0,0,0,0,0,0.01,0,0,0,0
3195,0.02,0,0,0,0,0,0.01,0,0,0,0
3200,0.02,0,0,0,0,0,0.01,0,0,0,0
3205,0.02,0,0,0,0,0,0.01,0,0,0,0
3210,0.02,0,0,0,0,0,0.01,0,0,0,0
3215,0.02,0,0,0,0,0,0.01,0,0,0,0
3220,0.02,0,0,0,0,0,0.01,0,0,0,0
3225,0.02,0,0,0,0,0,0.01,0,0,0,0
3230,0.02,0,0,0,0,0,0.01,0,0,0,0
3235,0.02,0,0,0,0,0,0.01,0,0,0,0
3240,0.02,0,0,0,0,0,0.01,0,0,0,0
3245,0.02,0,0,0,0,0,0.01,0,0,0,0
3250,0.02,0,0,0,0,0,0.01,0,0,0,0
3255,0.02,0,0,0,0,0,0.01,0,0,0,0
3260,0.02,0,0,0,0,0,0.01,0,0,0,0
3265,0.02,0,0,0,0,0,0.01,0,0,0,0
3270,0.02,0,0,0,0,0,0.01,0,0,0,0
3275,0.02,0,0,0,0,0,0.01,0,0,0,0
3280,0.02,0,0,0,0,0,0.01,0,0,0,0
3285,0.02,0,0,0,0,0,0.01,0,0,0,0
3290,0.02,0,0,0,0,0,0.01,0,0,0,0
3295,0.02,0,0,0,0,0,0.01,0,0,0,0
3300,0.02,0,0,0,0,0,0.01,0,0,0,0
3305,0.02,0,0,0,0,0,0.01,0,0,0,0
3310,0.02,0,0,0,0,0,0.01,0,0,0,0
3315,0.02,0,0,0,0,0,0.01,0,0,0,0
3320,0.02,0,0,0,0,0,0.01,0,0,0,0
3325,0.02,0,0,0,0,0,0.01,0,0,0,0
3330,0.02,0,0,0,0,0,0.01,0,0,0,0
3335,0.02,0,0,0,0,0,0.01,0,0,0,0
3340,0.02,0,0,0,0,0,0.01,0,0,0,0
3345,0.02,0,0,0,0,0,0.01,0,0,0,0
3350,0.02,0,0,0,0,0,0.01,0,0,0,0
3355,0.02,0,0,0,0,0,0.01,0,0,0,0
3360,0.02,0,0,0,0,0,0.01,0,0,0,0
3365,0.02,0,0,0,0,0,0.01,0,0,0,0
3370,0.02,0,0,0,0,0,0.01,0,0,0,0
3375,0.02,0,0,0,0,0,0.01,0,0,0,0
3380,0.02,0,0,0,0,0,0.01,0,0,0,0
3385,0.02,0,0,0,0,0,0.01,0,0,0,0
3390,0.02,0,0,0,0,0,0.01,0,0,0,0
3395,0.02,0,0,0,0,0,0.01,0,0,0,0
3400,0.02,0,0,0,0,0,0.01,0,0,0,0
3405,0.02,0,0,0,0,0,0.01,0,0,0,0
3410,0.02,0,0,0,0,0,0.01,0,0,0,0
3415,0.02,0,0,0,0,0,0.01,0,0,0,0
3420,0.02,0,0,0,0,0,0.01,0,0,0,0
3425,0.02,0,0,0,0,0,0.01,0,0,0,0
3430,0.02,0,0,0,0,0,0.01,0,0,0,0
3435,0.02,0,0,0,0,0,0.01,0,0,0,0
3440,0.02,0,0,0,0,0,0.01,0,0,0,0
3445,0.02,0,0,0,0,0,0.02,0,0,0,0
3450,0.02,0,0,0,0,0,0.02,0,0,0,0
3455,0.02,0,0,0,0,0,0.02,0,0,0,0
3460,0.02,0,0,0,0,0,0.02,0,0,0,0
3465,0.02,0,0,0,0,0,0.02,0,0,0,0
3470,0.02,0,0,0,0,0,0.02,0,0,0,0
3475,0.02,0,0,0,0,0,0.02,0,0,0,0
3480,0.02,0,0,0,0,0,0.02,0,0,0,0
3485,0.02,0,0,0,0,0,0.02,0,0,0,0
3490,0.02,0,0,0,0,0,0.02,0,0,0,0
3495,0.02,0,0,0,0,0,0.02,0,0,0,0
3500,0.02,0,0,0,0,0,0.02,0,0,0,0
3505,0.02,0,0,0,0,0,0.02,0,0,0,0
3510,0.02,0,0,0,0,0,0.02,0,0,0,0
3515,0.02,0,0,0,0,0,0.02,0,0,0,0
3520,0.02,0,0,0,0,0,0.02,0,0,0,0
3525,0.02,0,0,0,0,0,0.02,0,0,0,0
3530,0.02,0,0,0,0,0,0.02,0,0,0,0
3535,0.02,0,0,0,0,0,0.02,0,0,0,0
3540,0.02,0,0,0,0,0,0.02,0,0,0,0
3545,0.02,0,0,0,0,0,0.02,0,0,0,0
3550,0.02,0,0,0,0,0,0.02,0,0,0,0
3555,0.02,0,0,0,0,0,0.02,0,0,0,0
3560,0.02,0,0,0,0,0,0.02,0,0,0,0
3565,0.02,0,0,0,0,0,0.02,0,0,0,0
3570,0.02,0,0,0,0,0,0.02,0,0,0,0
3575,0.02,0,0,0,0,0,0.02,0,0,0,0
3580,0.02,0,0,0,0,0,0.02,0,0,0,0
3585,0.02,0,0,0,0,0,0.02,0,0,0,0
3590,0.02,0,0,0,0,0,0.02,0,0,0,0
3595,0.02,0,0,0,0,0,0.02,0,0,0,0
3600,0.02,0,0,0,0,0,0.02,0,0,0,0
3605,0.02,0,0,0,0,0,0.02,0,0,0,0
3610,0.02,0,0,0,0,0,0.02,0,0,0,0
3615,0.02,0,0,0,0,0,0.02,0,0,0,0
3620,0.02,0,0,0,0,0,0.02,0,0,0,0
3625,0.02,0,0,0,0,0,0.02,0,0,0,0
3630,0.02,0,0,0,0,0,0.02,0,0,0,0
3635,0.02,0,0,0,0,0,0.02,0,0,0,0
3640,0.02,0,0,0,0,0,0.02,0,0,0,0
3645,0.02,0,0,0,0,0,0.02,0,0,0,0
3650,0.02,0,0,0,0,0,0.02,0,0,0,0
3655,0.02,0,0,0,0,0,0.02,0,0,0,0
3660,0.02,0,0,0,0,0,0.02,0,0,0,0
3665,0.02,0,0,0,0,0,0.02,0,0,0,0
3670,0.02,0,0,0,0,0,0.02,0,0,0,0
3675,0.02,0,0,0,0,0,0.02,0,0,0,0
3680,0.02,0,0,0,0,0,0.02,0,0,0,0
3685,0.02,0,0,0,0,0,0.02,0,0,0,0
3690,0.02,0,0,0,0,0,0.02,0,0,0,0
3695,0.02,0,0,0,0,0,0.02,0,0,0,0
3700,0.02,0,0,0,0,0,0.02,0,0,0,0
3705,0.02,0,0,0,0,0,0.02,0,0,0,0
3710,0.02,0,0,0,0,0,0.02,0,0,0,0
3715,0.02,0,0,0,0,0,0.02,0,0,0,0
3720,0.02,0,0,0,0,0,0.02,0,0,0,0
3725,0.02,0,0,0,0,0,0.02,0,0,0,0
3730,0.02,0,0,0,0,0,0.02,0,0,0,0
3735,0.02,0,0,0,0,0,0.02,0,0,0,0
3740,0.02,0,0,0,0,0,0.02,0,0,0,0
3745,0.02,0,0,0,0,0,0.02,0,0,0,0
3750,0.02,0,0,0,0,0,0.02,0,0,0,0
3755,0.02,0,0,0,0,0,0.02,0,0,0,0
3760,0.02,0,0,0,0,0,0.02,0,0,0,0
3765,0.02,0,0,0,0,0,0.02,0,0,0,0
3770,0.02,0,0,0,0,0,0.02,0,0,0,0
3775,0.02,0,0,0,0,0,0.02,0,0,0,0
3780,0.02,0,0,0,0,0,0.02,0,0,0,0
3785,0.02,0,0,0,0,0,0.02,0,0,0,0
3790,0.02,0,0,0,0,0,0.02,0,0,0,0
3795,0.02,0,0,0,0,0,0.02,0,0,0,0
3800,0.02,0,0,0,0,0,0.02,0,0,0,0
3805,0.02,0,0,0,0,0,0.02,0,0,0,0
3810,0.02,0,0,0,0,0,0.02,0,0,0,0
3815,0.02,0,0,0,0,0,0.02,0,0,0,0
3820,0.02,0,0,0,0,0,0.02,0,0,0,0
3825,0.02,0,0,0,0,0,0.02,0,0,0,0
3830,0.02,0,0,0,0,0,0.02,0,0,0,0
3835,0.02,0,0,0,0,0,0.02,0,0,0,0
3840,0.02,0,0,0,0,0,0.02,0,0,0,0
3845,0.02,0,0,0,0,0,0.02,0,0,0,0
3850,0.02,0,0,0,0,0,0.02,0,0,0,0
3855,0.02,0,0,0,0,0,0.02,0,0,0,0
3860,0.02,0,0,0,0,0,0.02,0,0,0,0
3865,0.02,0,0,0,0,0,0.02,0,0,0,0
3870,0.02,0,0,0,0,0,0.02,0,0,0,0
3875,0.02,0,0,0,0,0,0.02,0,0,0,0
3880,0.02,0,0,0,0,0,0.02,0,0,0,0
3885,0.02,0,0,0,0,0,0.02,0,0,0,0
3890,0.02,0,0,0,0,0,0.02,0,0,0,0
3895,0.02,0,0,0,0,0,0.02,0,0,0,0
3900,0.02,0,0,0,0,0,0.02,0,0,0,0
3905,0.02,0,0,0,0,0,0.02,0,0,0,0
3910,0.02,0,0,0,0,0,0.02,0,0,0,0
3915,0.02,0,0,0,0,0,0.02,0,0,0,0
3920,0.02,0,0,0,0,0,0.02,0,0,0,0
3925,0.02,0,0,0,0,0,0.02,0,0,0,0
3930,0.02,0,0,0,0,0,0.02,0,0,0,0
3935,0.02,0,0,0,0,0,0.02,0,0,0,0
3940,0.02,0,0,0,0,0,0.02,0,0,0,0
3945,0.02,0,0,0,0,0,0.02,0,0,0,0
3950,0.02,0,0,0,0,0,0.02,0,0,0,0
3955,0.02,0,0,0,0,0,0.02,0,0,0,0
3960,0.02,0,0,0,0,0,0.02,0,0,0,0
3965,0.02,0,0,0,0,0,0.02,0,0,0,0
3970,0.02,0,0,0,0,0,0.02,0,0,0,0
3975,0.02,0,0,0,0,0,0.02,0,0,0,0
3980,0.02,0,0,0,0,0,0.02,0,0,0,0
3985,0.02,0,0,0,0,0,0.02,0,0,0,0
3990,0.02,0,0,0,0,0,0.02,0,0,0,0
3995,0.02,0,0,0,0,0,0.02,0,0,0,0
4000,0.02,0,0,0,0,0,0.02,0,0,0,0
4005,0.02,0,0,0,0,0,0.02,0,0,0,0
4010,0.02,0,0,0,0,0,0.02,0,0,0,0
4015,0.02,0,0,0,0,0,0.02,0,0,0,0
4020,0.03,0,0,0,0,0,0.02,0,0,0,0
4025,0.03,0,0,0,0,0,0.02,0,0,0,0
4030,0.03,0,0,0,0,0,0.02,0,0,0,0
4035,0.03,0,0,0,0,0,0.02,0,0,0,0
4040,0.03,0,0,0,0,0,0.02,0,0,0,0
4045,0.03,0,0,0,0,0,0.02,0,0,0,0
4050,0.03,0,0,0,0,0,0.02,0,0,0,0
4055,0.03,0,0,0,0,0,0.02,0,0,0,0
4060,0.03,0,0,0,0,0,0.02,0,0,0,0
4065,0.03,0,0,0,0,0,0.02,0,0,0,0
4070,0.03,0,0,0,0,0,0.02,0,0,0,0
4075,0.03,0,0,0,0,0,0.02,0,0,0,0
4080,0.03,0,0,0,0,0,0.02,0,0,0,0
4085,0.03,0,0,0,0,0,0.02,0,0,0,0
4090,0.03,0,0,0,0,0,0.02,0,0,0,0
4095,0.03,0,0,0,0,0,0.02,0,0,0,0
4100,0.03,0,0,0,0,0,0.02,0,0,0,0
4105,0.03,0,0,0,0,0,0.02,0,0,0,0
4110,0.03,0,0,0,0,0,0.02,0,0,0,0
4115,0.03,0,0,0,0,0,0.02,0,0,0,0
4120,0.03,0,0,0,0,0,0.02,0,0,0,0
4125,0.03,0,0,0,0,0,0.02,0,0,0,0
4130,0.03,0,0,0,0,0,0.02,0,0,0,0
4135,0.03,0,0,0,0,0,0.02,0,0,0,0
4140,0.03,0,0,0,0,0,0.02,0,0,0,0
4145,0.03,0,0,0,0,0,0.02,0,0,0,0
4150,0.03,0,0,0,0,0,0.02,0,0,0,0
4155,0.03,0,0,0,0,0,0.02,0,0,0,0
4160,0.03,0,0,0,0,0,0.02,0,0,0,0
4165,0.03,0,0,0,0,0,0.02,0,0,0,0
4170,0.03,0,0,0,0,0,0.02,0,0,0,0
4175,0.03,0,0,0,0,0,0.02,0,0,0,0
4180,0.03,0,0,0,0,0,0.02,0,0,0,0
4185,0.03,0,0,0,0,0,0.02,0,0,0,0
4190,0.03,0,0,0,0,0,0.02,0,0,0,0
4195,0.03,0,0,0,0,0,0.02,0,0,0,0
4200,0.03,0,0,0,0,0,0.03,0,0,0,0
4205,0.03,0,0,0,0,0,0.03,0,0,0,0
4210,0.03,0,0,0,0,0,0.03,0,0,0,0
4215,0.03,0,0,0,0,0,0.03,0,0,0,0
4220,0.03,0,0,0,0,0,0.03,0,0,0,0
4225,0.03,0,0,0,0,0,0.03,0,0,0,0
4230,0.03,0,0,0,0,0,0.03,0,0,0,0
4235,0.03,0,0,0,0,0,0.03,0,0,0,0
4240,0.03,0,0,0,0,0,0.03,0,0,0,0
4245,0.03,0,0,0,0,0,0.03,0,0,0,0
4250,0.03,0,0,0,0,0,0.03,0,0,0,0
4255,0.03,0,0,0,0,0,0.03,0,0,0,0
4260,0.03,0,0,0,0,0,0.03,0,0,0,0
4265,0.03,0,0,0,0,0,0.03,0,0,0,0
4270,0.03,0,0,0,0,0,0.03,0,0,0,0
4275,0.03,0,0,0,0,0,0.03,0,0,0,0
4280,0.03,0,0,0,0,0,0.03,0,0,0,0
4285,0.03,0,0,0,0,0,0.03,0,0,0,0
4290,0.03,0,0,0,0,0,0.03,0,0,0,0
4295,0.03,0,0,0,0,0,0.03,0,0,0,0
4300,0.03,0,0,0,0,0,0.03,0,0,0,0
4305,0.03,0,0,0,0,0,0.03,0,0,0,0
4310,0.03,0,0,0,0,0,0.03,0,0,0,0
4315,0.03,0,0,0,0,0,0.03,0,0,0,0
4320,0.03,0,0,0,0,0,0.03,0,0,0,0
4325,0.03,0,0,0,0,0,0.03,0,0,0,0
4330,0.03,0,0,0,0,0,0.03,0,0,0,0
4335,0.03,0,0,0,0,0,0.03,0,0,0,0
4340,0.03,0,0,0,0,0,0.03,0,0,0,0
4345,0.03,0,0,0,0,0,0.03,0,0,0,0
4350,0.03,0,0,0,0,0,0.03,0,0,0,0
4355,0.03,0,0,0,0,0,0.03,0,0,0,0
4360,0.03,0,0,0,0,0,0.03,0,0,0,0
4365,0.03,0,0,0,0,0,0.03,0,0,0,0
4370,0.03,0,0,0,0,0,0.03,0,0,0,0
4375,0.03,0,0,0,0,0,0.03,0,0,0,0
4380,0.03,0,0,0,0,0,0.03,0,0,0,0
4385,0.03,0,0,0,0,0,0.03,0,0,0,0
4390,0.03,0,0,0,0,0,0.03,0,0,0,0
4395,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4400,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4405,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4410,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4415,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4420,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4425,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4430,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4435,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4440,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4445,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4450,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4455,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4460,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4465,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4470,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4475,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4480,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4485,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4490,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4495,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4500,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4505,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4510,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4515,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4520,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4525,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4530,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4535,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4540,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4545,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4550,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4555,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4560,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4565,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4570,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4575,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4580,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4585,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4590,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4595,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4600,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4605,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4610,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4615,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4620,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4625,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4630,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4635,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4640,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4645,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4650,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4655,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4660,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4665,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4670,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4675,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4680,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4685,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4690,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4695,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4700,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4705,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4710,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4715,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4720,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4725,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4730,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4735,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4740,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4745,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4750,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4755,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4760,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4765,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4770,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4775,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4780,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4785,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4790,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4795,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4800,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4805,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4810,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4815,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4820,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4825,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4830,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4835,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4840,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4845,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4850,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4855,0.03,0,0,0,0,0,0.03,0,0,0,0.01
4860,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4865,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4870,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4875,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4880,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4885,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4890,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4895,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4900,0.03,0,0,0,0,0,0.04,0,0,0,0.01
4905,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4910,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4915,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4920,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4925,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4930,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4935,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4940,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4945,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4950,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4955,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4960,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4965,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4970,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4975,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4980,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4985,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4990,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
4995,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5000,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5005,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5010,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5015,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5020,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5025,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5030,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5035,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5040,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5045,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5050,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5055,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5060,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5065,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5070,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5075,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5080,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
5085,0.03,0,0,0.01,0,0,0.04,0,0,0,0.01
